idMao,idPartida,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,roboCartaVirada,humanoCartaVirada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,roboMentiuEnvido,humanoMentiuEnvido,roboMentiuFlor,humanoMentiuFlor,roboMentiuTruco,humanoMentiuTruco,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,hasDeception,roboMentiuRound1,humanoMentiuRound1,roboMentiuRound2,humanoMentiuRound2,roboMentiuRound3,humanoMentiuRound3,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,primeiraCartaHumanoClustering,segundaCartaHumanoClustering,d,primeiraCartaRoboClustering,segundaCartaRoboClustering,terceiraCartaRoboClustering,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,cartaAltaRoboClustering,cartaMediaRoboClustering,cartaBaixaRoboClustering,clusterPrimeiraCartaAgentePe,clusterSegundaCartaAgenteGanhouAprimeira,clusterSegundaCartaAgentePerdeuAprimeira,clusterTerceiraCartaAgenteGanhouAsegunda,clusterGanhadorUltimaRodada,clusterTerceiraCartaAgentePerdeuAsegunda,clusterPrimeiraCartaAgenteMao,clusterQuemTruco,clusterQuandoTruco,ganhadorPrimeiraRodadaClustering,ganhadorSegundaRodadaClustering,ganhadorTerceiraRodadaClustering,ganhadorMao,clusterQuemEnvidoAgenteMao,clusterQuemFlor,id,saldoTruco,saldoEnvido,saldoFlor,clusterQuemEnvidoAgentePe,clusteringindexacao
610,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,8,8,2,50,24,16,2,24,-10,16,-10,null,2,2,2,null,null,2,0,0,25,25,0,2,2,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,2,2,5,3,5,7,null,null,null,null,null,null,1,2,null,null,null,null,null,null,null,null,null,null,null,OURO,COPAS,OURO,BASTOS,ESPADAS,ESPADAS,OURO,ESPADAS,null,ESPADAS,null,null,0,0,0,0,16,16,-15,43,-15,-15,null,null,7,7,3,5,0,4,0,null,2,0,1,3,2,2,2,2,0,null,539,0,-2,null,6,null
611,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,16,12,8,12,8,3,16,3,12,12,-50,null,1,0,1,null,null,2,0,0,23,21,1,2,1,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,0,1,2,5,7,7,8,null,3,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,COPAS,COPAS,ESPADAS,OURO,OURO,BASTOS,COPAS,BASTOS,COPAS,OURO,null,null,0,0,0,0,3,12,-50,144,80,-50,null,null,16,12,7,0,2,0,0,null,0,3,1,3,1,0,1,1,1,null,540,0,-1,null,0,null
612,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,16,16,16,12,8,3,16,12,-50,null,-50,null,1,1,1,null,null,2,0,0,2,21,1,2,1,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,7,8,8,9,null,1,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,COPAS,ESPADAS,BASTOS,OURO,OURO,BASTOS,COPAS,OURO,null,null,null,null,0,0,0,0,12,-50,-50,43,-50,-50,null,null,16,16,16,5,1,0,2,null,0,0,5,5,1,1,1,1,0,null,541,0,-1,null,6,null
613,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,52,40,3,50,16,3,52,3,40,50,3,16,1,2,2,null,null,0,0,0,7,6,0,0,0,null,null,null,null,null,null,null,null,null,null,1,1,2,1,1,2,0,2,4,8,9,8,13,null,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,null,null,ESPADAS,OURO,COPAS,BASTOS,COPAS,OURO,ESPADAS,OURO,OURO,BASTOS,COPAS,COPAS,0,0,0,0,3,51,-15,144,80,43,null,null,51,41,3,0,2,0,0,null,2,4,3,1,1,2,2,1,3,null,542,0,-1,null,0,null
614,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,16,3,1,16,8,8,16,16,3,8,-15,null,0,2,2,null,null,2,0,0,6,22,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,2,2,8,13,8,16,null,1,null,null,null,null,null,null,null,null,null,null,1,14,15,null,null,null,null,COPAS,ESPADAS,BASTOS,ESPADAS,COPAS,ESPADAS,COPAS,ESPADAS,ESPADAS,ESPADAS,null,null,0,0,0,0,16,7,-15,144,80,-15,null,null,16,3,3,4,0,0,0,null,2,0,1,3,0,2,2,2,0,null,543,0,-1,null,6,null
615,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,50,24,1,8,7,1,-50,null,-50,null,-50,null,1,1,1,null,null,1,0,0,24,4,2,1,1,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,2,1,1,8,16,10,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,BASTOS,ESPADAS,OURO,BASTOS,COPAS,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,51,16,3,0,1,0,2,null,0,2,5,3,1,1,1,1,5,null,544,0,1,null,0,null
616,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,24,6,3,8,7,3,24,8,-50,null,-50,null,1,1,1,null,null,0,0,0,29,6,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,10,16,11,16,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,23,null,null,null,BASTOS,COPAS,BASTOS,COPAS,BASTOS,ESPADAS,BASTOS,COPAS,null,null,null,null,0,0,0,0,7,-50,-50,144,-50,-50,null,null,16,7,3,4,1,0,2,null,0,0,5,5,1,1,1,1,0,null,545,0,1,null,5,null
617,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,40,4,1,8,7,2,40,2,4,null,-15,null,1,2,2,null,null,0,1,0,31,25,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,11,16,12,17,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,23,null,null,OURO,COPAS,OURO,BASTOS,COPAS,COPAS,OURO,COPAS,COPAS,null,null,null,0,0,0,0,3,-15,-15,144,80,-15,null,null,41,3,3,0,2,0,0,null,2,4,5,5,1,2,2,1,2,null,546,0,1,null,0,null
618,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,42,24,16,16,6,3,24,16,-50,null,-50,null,1,1,1,null,null,0,0,2,25,28,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,1,2,0,0,2,1,2,12,17,14,18,null,null,null,null,null,null,null,null,null,null,null,null,1,null,15,null,null,null,null,ESPADAS,COPAS,COPAS,BASTOS,ESPADAS,BASTOS,COPAS,BASTOS,null,null,null,null,0,0,0,0,16,-50,-50,80,-50,-50,null,null,41,16,16,1,1,0,2,null,0,0,5,2,1,1,1,1,0,null,547,0,-1,null,1,null
619,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,4,3,3,8,8,6,-10,null,-10,null,-10,null,2,2,2,null,null,1,0,0,33,0,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,14,18,15,19,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,COPAS,COPAS,BASTOS,OURO,COPAS,ESPADAS,null,null,null,null,null,null,0,0,0,0,-10,-10,-15,-10,-15,-15,null,null,3,3,3,0,0,4,0,null,2,2,1,3,2,2,2,2,5,null,548,0,1,null,0,null
620,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,12,8,1,42,40,6,-15,null,-15,null,-15,null,2,2,2,null,null,0,0,2,21,27,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,15,19,15,21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,COPAS,COPAS,BASTOS,ESPADAS,OURO,ESPADAS,null,null,null,null,null,null,0,0,0,0,-15,-15,-15,-15,-15,-15,null,null,12,7,3,2,0,4,0,null,2,0,5,3,2,2,2,2,0,null,549,0,-1,null,1,null
621,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,24,7,4,42,12,7,24,null,-15,null,-15,null,2,2,2,null,null,1,0,0,23,7,2,1,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,15,21,16,22,1,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,ESPADAS,ESPADAS,COPAS,ESPADAS,COPAS,BASTOS,ESPADAS,null,null,null,null,null,0,0,0,0,-15,-15,-15,144,-15,-15,null,null,16,7,3,0,0,4,0,null,2,3,5,3,2,2,2,2,5,null,550,0,1,null,0,null
622,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,2,42,16,6,52,8,6,-10,52,-10,null,-10,null,2,2,2,null,null,0,0,0,29,21,0,0,0,2,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,16,22,16,26,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,ESPADAS,BASTOS,ESPADAS,ESPADAS,ESPADAS,null,ESPADAS,null,null,null,null,0,0,0,0,51,-10,-15,-10,-15,-15,null,null,41,16,7,3,0,4,0,null,2,0,1,3,2,2,2,2,0,null,551,0,1,null,5,null
623,fba65f48-8c65-4b29-b1f7-00d6b92a26ac,1,7,6,6,24,12,1,7,12,-15,null,-15,null,2,2,2,null,null,1,0,0,20,24,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,16,26,1,1,1,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,COPAS,COPAS,ESPADAS,COPAS,COPAS,OURO,COPAS,COPAS,null,null,null,null,0,0,0,0,12,-15,-15,144,-15,-15,null,null,7,7,7,0,0,4,0,null,2,3,5,5,2,2,2,2,5,null,552,0,1,null,0,null
624,581c8a06-a9c0-4c88-a815-72aa576ada14,2,24,3,2,40,16,6,2,40,24,16,3,6,2,1,2,null,null,0,0,2,28,27,0,1,3,null,null,null,null,null,null,null,null,null,null,2,1,1,3,0,0,0,2,3,1,1,4,4,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,BASTOS,OURO,BASTOS,OURO,COPAS,OURO,BASTOS,OURO,BASTOS,COPAS,OURO,OURO,0,0,0,0,41,16,-15,43,144,80,null,null,16,3,3,3,0,2,1,null,0,0,3,2,2,1,2,1,0,null,553,0,3,null,1,null
625,581c8a06-a9c0-4c88-a815-72aa576ada14,1,8,7,2,2,2,1,8,null,-50,null,-50,null,1,1,1,null,null,0,0,1,25,5,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,4,4,6,4,null,null,null,null,null,null,2,1,null,null,null,null,1,14,null,null,null,null,null,OURO,ESPADAS,ESPADAS,COPAS,OURO,ESPADAS,OURO,null,null,null,null,null,0,0,0,0,-50,-50,-50,144,-50,-50,null,null,7,7,3,0,1,0,2,null,0,3,1,3,1,1,1,1,5,null,554,0,1,null,0,null
626,581c8a06-a9c0-4c88-a815-72aa576ada14,2,52,8,1,24,7,6,1,24,8,7,52,6,2,1,1,null,null,2,0,0,4,23,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,1,3,0,0,0,1,3,6,4,9,5,null,1,null,null,null,null,null,null,null,null,null,null,1,null,15,null,null,31,null,ESPADAS,COPAS,BASTOS,ESPADAS,ESPADAS,OURO,BASTOS,ESPADAS,COPAS,ESPADAS,ESPADAS,OURO,0,0,0,0,16,7,7,43,80,144,null,null,51,7,3,1,0,1,1,null,0,0,3,2,2,1,1,1,0,null,555,0,-1,null,6,null
627,581c8a06-a9c0-4c88-a815-72aa576ada14,1,8,7,6,12,8,7,6,8,7,12,-15,null,2,2,2,null,null,0,0,0,20,21,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,9,5,9,7,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,23,null,null,ESPADAS,BASTOS,ESPADAS,COPAS,COPAS,COPAS,ESPADAS,COPAS,BASTOS,COPAS,null,null,0,0,0,0,7,12,-15,43,-15,-15,null,null,7,7,7,0,0,4,0,null,2,5,1,5,2,2,2,2,3,null,556,0,-1,null,0,null
628,581c8a06-a9c0-4c88-a815-72aa576ada14,2,52,16,8,50,7,1,52,50,16,null,-50,null,1,1,1,null,null,0,0,0,2,4,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,1,1,0,0,0,1,3,9,7,12,7,null,null,null,null,null,null,2,2,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,COPAS,OURO,BASTOS,ESPADAS,OURO,ESPADAS,BASTOS,COPAS,null,null,null,0,0,0,0,51,-50,-50,144,-50,-50,null,null,51,16,7,4,1,0,2,null,0,0,3,3,1,1,1,1,0,null,557,0,-1,null,5,null
629,581c8a06-a9c0-4c88-a815-72aa576ada14,1,3,3,2,50,6,6,2,6,-15,null,-15,null,2,2,2,null,null,0,0,0,6,21,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,12,7,12,8,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,ESPADAS,OURO,BASTOS,BASTOS,BASTOS,ESPADAS,BASTOS,BASTOS,null,null,null,null,0,0,0,0,7,-15,-15,43,-15,-15,null,null,3,3,3,0,0,4,0,null,2,5,5,5,2,2,2,2,3,null,558,0,-1,null,0,null
630,581c8a06-a9c0-4c88-a815-72aa576ada14,2,6,4,1,12,8,3,1,12,-10,8,-10,null,2,2,2,null,null,0,2,0,7,27,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,2,2,12,8,12,11,null,null,null,null,null,null,1,2,null,null,null,null,1,14,15,null,null,null,null,ESPADAS,COPAS,BASTOS,COPAS,BASTOS,COPAS,BASTOS,COPAS,null,BASTOS,null,null,0,0,0,0,12,7,-15,43,-15,-15,null,null,7,3,3,5,0,4,0,null,2,0,1,3,2,2,2,2,0,null,559,0,-1,null,3,null
631,581c8a06-a9c0-4c88-a815-72aa576ada14,1,24,7,2,8,6,6,24,6,-50,null,-50,null,1,1,1,null,null,0,0,0,5,0,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,12,11,13,11,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,23,null,null,null,ESPADAS,OURO,COPAS,OURO,COPAS,BASTOS,ESPADAS,BASTOS,null,null,null,null,0,0,0,0,7,-50,-50,144,-50,-50,null,null,16,7,3,0,1,0,2,null,0,3,5,5,1,1,1,1,3,null,560,0,-1,null,0,null
632,581c8a06-a9c0-4c88-a815-72aa576ada14,2,7,7,1,16,16,8,-15,null,-15,null,-15,null,2,2,2,null,null,0,0,0,4,2,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,13,11,13,12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,OURO,COPAS,OURO,ESPADAS,null,null,null,null,null,null,0,0,0,0,-15,-15,-15,-15,-15,-15,null,null,7,7,3,2,0,4,0,null,2,0,5,3,2,2,2,2,0,null,561,0,-1,null,5,null
633,581c8a06-a9c0-4c88-a815-72aa576ada14,1,50,3,1,42,12,3,1,3,-15,null,-15,null,2,2,2,null,null,0,1,0,30,7,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,13,12,14,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,OURO,OURO,ESPADAS,OURO,BASTOS,OURO,BASTOS,null,null,null,null,0,0,0,0,3,-15,-15,43,-15,-15,null,null,51,3,3,0,0,4,0,null,2,1,5,5,2,2,2,2,2,null,562,0,1,null,0,null
634,581c8a06-a9c0-4c88-a815-72aa576ada14,2,16,12,7,52,8,3,7,52,12,8,-50,null,2,1,1,null,null,2,0,0,21,21,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,1,3,0,0,2,1,2,14,13,16,14,null,1,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,ESPADAS,OURO,OURO,ESPADAS,ESPADAS,BASTOS,OURO,ESPADAS,OURO,ESPADAS,null,null,0,0,0,0,51,7,-50,43,80,-50,null,null,16,12,7,3,0,1,2,null,0,0,5,2,2,1,1,1,0,null,563,0,-1,null,6,null
635,581c8a06-a9c0-4c88-a815-72aa576ada14,1,42,24,2,24,16,3,24,24,42,3,-50,null,0,1,1,null,null,0,2,0,7,29,1,2,1,null,null,null,null,null,null,null,null,null,null,1,1,2,1,1,2,0,1,4,16,14,20,15,null,null,null,null,null,null,null,null,null,null,null,null,1,13,null,null,null,null,null,ESPADAS,BASTOS,COPAS,ESPADAS,COPAS,ESPADAS,BASTOS,ESPADAS,ESPADAS,ESPADAS,null,null,0,0,0,0,16,3,-50,80,144,-50,null,null,41,16,3,0,0,0,2,null,0,1,3,1,0,1,1,1,2,null,564,0,-1,null,0,null
636,581c8a06-a9c0-4c88-a815-72aa576ada14,2,7,4,3,24,16,6,-15,null,-15,null,-15,null,2,2,2,null,null,0,0,0,26,3,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,20,15,20,16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,COPAS,ESPADAS,COPAS,ESPADAS,BASTOS,null,null,null,null,null,null,0,0,0,0,-15,-15,-15,-15,-15,-15,null,null,7,3,3,2,0,4,0,null,2,0,5,3,2,2,2,2,0,null,565,0,-1,null,5,null
637,581c8a06-a9c0-4c88-a815-72aa576ada14,1,40,16,16,50,24,6,16,24,-10,50,-10,null,2,2,2,null,null,0,0,0,29,24,0,0,0,null,null,null,null,null,null,null,null,null,null,1,1,2,2,0,0,0,2,3,20,16,20,19,null,null,null,null,null,null,1,2,null,null,null,null,null,null,null,null,null,null,null,OURO,ESPADAS,OURO,BASTOS,BASTOS,OURO,OURO,BASTOS,null,BASTOS,null,null,0,0,0,0,16,51,-15,43,-15,-15,null,null,41,16,16,0,0,4,0,null,2,1,3,2,2,2,2,2,3,null,566,0,-1,null,0,null
638,581c8a06-a9c0-4c88-a815-72aa576ada14,2,40,8,7,52,24,8,7,52,40,24,8,8,2,1,0,null,null,0,0,0,7,24,0,0,0,2,null,null,null,null,null,null,null,null,null,2,1,1,2,2,3,0,2,4,20,19,20,26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,OURO,COPAS,ESPADAS,ESPADAS,ESPADAS,ESPADAS,ESPADAS,ESPADAS,OURO,ESPADAS,COPAS,ESPADAS,0,0,0,0,51,16,7,43,144,80,null,null,41,7,7,3,0,2,1,null,0,0,2,1,2,1,0,1,0,null,567,0,-1,null,5,null
639,581c8a06-a9c0-4c88-a815-72aa576ada14,1,24,12,2,7,2,2,2,null,-50,null,-50,null,1,1,1,null,null,0,0,0,26,25,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,20,26,21,26,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,BASTOS,OURO,OURO,COPAS,ESPADAS,COPAS,OURO,null,null,null,null,null,0,0,0,0,-50,-50,-50,43,-50,-50,null,null,16,12,3,0,1,0,2,null,0,5,1,3,1,1,1,1,3,null,568,0,-1,null,0,null
640,581c8a06-a9c0-4c88-a815-72aa576ada14,2,42,24,24,24,7,3,-50,24,-50,null,-50,null,1,1,1,null,null,0,1,0,30,6,2,1,1,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,2,1,1,21,26,2,0,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,ESPADAS,OURO,BASTOS,ESPADAS,OURO,null,BASTOS,null,null,null,null,0,0,0,0,16,-50,-50,-50,-50,-50,null,null,41,16,16,2,1,0,2,null,0,0,5,3,1,1,1,1,0,null,569,0,1,null,2,null
641,ed4fca79-6a04-41c5-abaf-b9fa31909fcd,1,8,7,1,24,16,1,8,24,-15,null,-15,null,2,2,2,null,null,0,1,0,24,4,2,1,1,null,null,null,null,null,null,null,null,null,null,1,1,2,2,0,0,1,2,2,2,0,3,2,null,null,null,null,null,null,null,null,null,null,null,null,1,15,null,null,null,null,null,COPAS,BASTOS,COPAS,ESPADAS,COPAS,OURO,COPAS,ESPADAS,null,null,null,null,0,0,0,0,16,-15,-15,144,-15,-15,null,null,7,7,3,0,0,4,0,null,2,3,4,2,2,2,2,2,2,null,570,0,1,null,0,null
642,ed4fca79-6a04-41c5-abaf-b9fa31909fcd,2,24,16,1,12,7,4,16,12,24,null,-50,null,1,1,1,null,null,0,0,0,4,28,0,0,0,null,null,null,null,null,null,null,null,null,null,2,1,1,1,0,0,0,1,3,3,2,6,2,null,null,null,null,null,null,2,2,null,null,null,null,1,null,15,null,null,null,null,BASTOS,COPAS,ESPADAS,COPAS,OURO,COPAS,COPAS,COPAS,BASTOS,null,null,null,0,0,0,0,12,-50,-50,80,-50,-50,null,null,16,16,3,4,1,0,2,null,0,0,3,3,1,1,1,1,0,null,571,0,1,null,5,null
643,ed4fca79-6a04-41c5-abaf-b9fa31909fcd,1,16,6,3,52,24,7,16,24,-15,null,-15,null,2,2,2,null,null,0,0,0,6,3,0,0,0,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,6,2,6,3,null,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,null,null,ESPADAS,BASTOS,OURO,ESPADAS,COPAS,BASTOS,ESPADAS,COPAS,null,null,null,null,0,0,0,0,16,-15,-15,144,-15,-15,null,null,16,7,3,0,0,4,0,null,2,3,5,5,2,2,2,2,3,null,572,0,1,null,0,null
644,ed4fca79-6a04-41c5-abaf-b9fa31909fcd,2,8,8,1,24,6,1,8,24,-15,null,-15,null,2,2,2,null,null,0,0,0,4,27,0,0,0,2,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,6,3,6,7,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,23,null,null,COPAS,ESPADAS,OURO,ESPADAS,ESPADAS,ESPADAS,COPAS,ESPADAS,null,null,null,null,0,0,0,0,16,-15,-15,80,-15,-15,null,null,7,7,3,4,0,4,0,null,2,0,5,5,2,2,2,2,0,null,573,0,1,null,5,null
645,ed4fca79-6a04-41c5-abaf-b9fa31909fcd,1,52,16,6,24,8,3,52,3,16,24,6,8,1,2,2,null,null,0,1,0,23,23,0,1,17,null,null,null,null,null,null,null,null,null,null,1,1,2,3,0,0,0,2,3,6,7,23,10,1,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,31,ESPADAS,ESPADAS,COPAS,COPAS,COPAS,OURO,ESPADAS,OURO,ESPADAS,COPAS,COPAS,COPAS,0,0,0,0,3,16,-15,144,80,43,null,null,51,16,7,0,2,0,0,null,2,4,3,2,1,2,2,1,3,null,574,0,17,null,0,null
646,ed4fca79-6a04-41c5-abaf-b9fa31909fcd,2,24,8,4,42,16,6,4,42,24,16,8,6,2,1,1,null,null,0,2,0,27,29,0,2,1,null,null,null,null,null,null,null,null,null,null,1,1,2,2,1,3,0,1,4,23,10,27,11,null,null,null,null,null,null,null,null,null,null,null,null,1,15,null,null,null,31,null,OURO,COPAS,COPAS,ESPADAS,ESPADAS,OURO,COPAS,ESPADAS,OURO,ESPADAS,COPAS,OURO,0,0,0,0,41,16,7,43,144,80,null,null,16,7,3,3,0,2,1,null,0,0,3,1,2,1,1,1,0,null,575,0,-1,null,3,null
647,41248e23-fb74-4700-a21a-bbecb08ad0d3,1,16,7,3,42,24,24,7,24,-10,24,-10,null,2,2,2,null,null,2,0,0,22,7,1,2,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,0,2,2,4,0,4,3,null,3,null,null,null,null,1,2,null,null,null,null,1,null,13,null,null,null,null,ESPADAS,ESPADAS,COPAS,ESPADAS,COPAS,OURO,ESPADAS,COPAS,null,OURO,null,null,0,0,0,0,16,16,-15,80,-15,-15,null,null,16,7,3,0,0,4,0,null,2,5,1,3,2,2,2,2,1,null,576,0,-1,null,0,null
648,41248e23-fb74-4700-a21a-bbecb08ad0d3,2,24,16,3,42,16,2,16,16,24,42,-15,null,0,2,2,null,null,1,0,0,25,7,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,4,3,5,5,null,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,null,null,OURO,OURO,BASTOS,ESPADAS,COPAS,BASTOS,OURO,COPAS,OURO,ESPADAS,null,null,0,0,0,0,16,41,-15,80,144,-15,null,null,16,16,3,4,0,0,0,null,2,0,1,5,0,2,2,2,0,null,577,0,1,null,4,null
649,41248e23-fb74-4700-a21a-bbecb08ad0d3,1,7,6,2,52,7,3,7,null,-15,null,-15,null,2,2,2,null,null,1,0,0,25,27,0,2,2,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,5,5,5,8,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,BASTOS,COPAS,COPAS,ESPADAS,COPAS,ESPADAS,BASTOS,null,null,null,null,null,0,0,0,0,-15,-15,-15,144,-15,-15,null,null,7,7,3,0,0,4,0,null,2,3,5,3,2,2,2,2,3,null,578,0,-2,null,0,null
650,41248e23-fb74-4700-a21a-bbecb08ad0d3,2,42,7,6,3,2,2,-50,null,-50,null,-50,null,1,1,1,null,null,0,2,0,7,31,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,5,8,6,9,null,null,null,null,null,null,2,1,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,OURO,COPAS,OURO,BASTOS,OURO,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,41,7,7,2,1,0,2,null,0,0,1,3,1,1,1,1,0,null,579,0,-1,null,3,null
651,41248e23-fb74-4700-a21a-bbecb08ad0d3,1,7,4,3,16,12,2,7,null,-15,null,-15,null,2,2,2,null,null,1,0,0,7,26,0,2,2,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,6,9,6,12,1,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,COPAS,BASTOS,OURO,BASTOS,OURO,OURO,COPAS,null,null,null,null,null,0,0,0,0,-15,-15,-15,144,-15,-15,null,null,7,3,3,0,0,4,0,null,2,3,5,3,2,2,2,2,3,null,580,0,-2,null,0,null
